customer_id,customer_name,segment,industry,state,signup_date,status,account_manager
C01101,Customer-01101,Enterprise,Technology,NC,2022-09-09,active,AM-051
C01102,Customer-01102,Mid-Market,Logistics,GA,2023-10-10,churned,AM-052
C01103,Customer-01103,SMB,Energy,AZ,2024-11-11,active,AM-053
C01104,Customer-01104,Startup,Education,VA,2025-12-12,active,AM-054
C01105,Customer-01105,Enterprise,Manufacturing,CA,2020-01-13,active,AM-055
C01106,Customer-01106,Mid-Market,Healthcare,TX,2021-02-14,active,AM-056
C01107,Customer-01107,SMB,Finance,NY,2022-03-15,active,AM-057
C01108,Customer-01108,Startup,Retail,FL,2023-04-16,active,AM-058
C01109,Customer-01109,Enterprise,Technology,IL,2024-05-17,active,AM-059
C01110,Customer-01110,Mid-Market,Logistics,WA,2025-06-18,active,AM-060
C01111,Customer-01111,SMB,Energy,MA,2020-07-19,active,AM-061
C01112,Customer-01112,Startup,Education,CO,2021-08-20,active,AM-062
C01113,Customer-01113,Enterprise,Manufacturing,NC,2022-09-21,active,AM-063
C01114,Customer-01114,Mid-Market,Healthcare,GA,2023-10-22,active,AM-064
C01115,Customer-01115,SMB,Finance,AZ,2024-11-23,active,AM-065
C01116,Customer-01116,Startup,Retail,VA,2025-12-24,active,AM-066
C01117,Customer-01117,Enterprise,Technology,CA,2020-01-25,active,AM-067
C01118,Customer-01118,Mid-Market,Logistics,TX,2021-02-26,active,AM-068
C01119,Customer-01119,SMB,Energy,NY,2022-03-27,active,AM-069
C01120,Customer-01120,Startup,Education,FL,2023-04-28,active,AM-070
C01121,Customer-01121,Enterprise,Manufacturing,IL,2024-05-01,churned,AM-071
C01122,Customer-01122,Mid-Market,Healthcare,WA,2025-06-02,active,AM-072
C01123,Customer-01123,SMB,Finance,MA,2020-07-03,active,AM-073
C01124,Customer-01124,Startup,Retail,CO,2021-08-04,active,AM-074
C01125,Customer-01125,Enterprise,Technology,NC,2022-09-05,active,AM-075
C01126,Customer-01126,Mid-Market,Logistics,GA,2023-10-06,active,AM-001
C01127,Customer-01127,SMB,Energy,AZ,2024-11-07,active,AM-002
C01128,Customer-01128,Startup,Education,VA,2025-12-08,active,AM-003
C01129,Customer-01129,Enterprise,Manufacturing,CA,2020-01-09,active,AM-004
C01130,Customer-01130,Mid-Market,Healthcare,TX,2021-02-10,active,AM-005
C01131,Customer-01131,SMB,Finance,NY,2022-03-11,active,AM-006
C01132,Customer-01132,Startup,Retail,FL,2023-04-12,active,AM-007
C01133,Customer-01133,Enterprise,Technology,IL,2024-05-13,active,AM-008
C01134,Customer-01134,Mid-Market,Logistics,WA,2025-06-14,active,AM-009
C01135,Customer-01135,SMB,Energy,MA,2020-07-15,active,AM-010
C01136,Customer-01136,Startup,Education,CO,2021-08-16,active,AM-011
C01137,Customer-01137,Enterprise,Manufacturing,NC,2022-09-17,active,AM-012
C01138,Customer-01138,Mid-Market,Healthcare,GA,2023-10-18,active,AM-013
C01139,Customer-01139,SMB,Finance,AZ,2024-11-19,active,AM-014
C01140,Customer-01140,Startup,Retail,VA,2025-12-20,churned,AM-015
C01141,Customer-01141,Enterprise,Technology,CA,2020-01-21,active,AM-016
C01142,Customer-01142,Mid-Market,Logistics,TX,2021-02-22,active,AM-017
C01143,Customer-01143,SMB,Energy,NY,2022-03-23,active,AM-018
C01144,Customer-01144,Startup,Education,FL,2023-04-24,active,AM-019
C01145,Customer-01145,Enterprise,Manufacturing,IL,2024-05-25,active,AM-020
C01146,Customer-01146,Mid-Market,Healthcare,WA,2025-06-26,active,AM-021
C01147,Customer-01147,SMB,Finance,MA,2020-07-27,active,AM-022
C01148,Customer-01148,Startup,Retail,CO,2021-08-28,active,AM-023
C01149,Customer-01149,Enterprise,Technology,NC,2022-09-01,active,AM-024
C01150,Customer-01150,Mid-Market,Logistics,GA,2023-10-02,active,AM-025
C01151,Customer-01151,SMB,Energy,AZ,2024-11-03,active,AM-026
C01152,Customer-01152,Startup,Education,VA,2025-12-04,active,AM-027
C01153,Customer-01153,Enterprise,Manufacturing,CA,2020-01-05,active,AM-028
C01154,Customer-01154,Mid-Market,Healthcare,TX,2021-02-06,active,AM-029
C01155,Customer-01155,SMB,Finance,NY,2022-03-07,active,AM-030
C01156,Customer-01156,Startup,Retail,FL,2023-04-08,active,AM-031
C01157,Customer-01157,Enterprise,Technology,IL,2024-05-09,active,AM-032
C01158,Customer-01158,Mid-Market,Logistics,WA,2025-06-10,active,AM-033
C01159,Customer-01159,SMB,Energy,MA,2020-07-11,churned,AM-034
C01160,Customer-01160,Startup,Education,CO,2021-08-12,active,AM-035
C01161,Customer-01161,Enterprise,Manufacturing,NC,2022-09-13,active,AM-036
C01162,Customer-01162,Mid-Market,Healthcare,GA,2023-10-14,active,AM-037
C01163,Customer-01163,SMB,Finance,AZ,2024-11-15,active,AM-038
C01164,Customer-01164,Startup,Retail,VA,2025-12-16,active,AM-039
C01165,Customer-01165,Enterprise,Technology,CA,2020-01-17,active,AM-040
C01166,Customer-01166,Mid-Market,Logistics,TX,2021-02-18,active,AM-041
C01167,Customer-01167,SMB,Energy,NY,2022-03-19,active,AM-042
C01168,Customer-01168,Startup,Education,FL,2023-04-20,active,AM-043
C01169,Customer-01169,Enterprise,Manufacturing,IL,2024-05-21,active,AM-044
C01170,Customer-01170,Mid-Market,Healthcare,WA,2025-06-22,active,AM-045
C01171,Customer-01171,SMB,Finance,MA,2020-07-23,active,AM-046
C01172,Customer-01172,Startup,Retail,CO,2021-08-24,active,AM-047
C01173,Customer-01173,Enterprise,Technology,NC,2022-09-25,active,AM-048
C01174,Customer-01174,Mid-Market,Logistics,GA,2023-10-26,active,AM-049
C01175,Customer-01175,SMB,Energy,AZ,2024-11-27,active,AM-050
C01176,Customer-01176,Startup,Education,VA,2025-12-28,active,AM-051
C01177,Customer-01177,Enterprise,Manufacturing,CA,2020-01-01,active,AM-052
C01178,Customer-01178,Mid-Market,Healthcare,TX,2021-02-02,churned,AM-053
C01179,Customer-01179,SMB,Finance,NY,2022-03-03,active,AM-054
C01180,Customer-01180,Startup,Retail,FL,2023-04-04,active,AM-055
C01181,Customer-01181,Enterprise,Technology,IL,2024-05-05,active,AM-056
C01182,Customer-01182,Mid-Market,Logistics,WA,2025-06-06,active,AM-057
C01183,Customer-01183,SMB,Energy,MA,2020-07-07,active,AM-058
C01184,Customer-01184,Startup,Education,CO,2021-08-08,active,AM-059
C01185,Customer-01185,Enterprise,Manufacturing,NC,2022-09-09,active,AM-060
C01186,Customer-01186,Mid-Market,Healthcare,GA,2023-10-10,active,AM-061
C01187,Customer-01187,SMB,Finance,AZ,2024-11-11,active,AM-062
C01188,Customer-01188,Startup,Retail,VA,2025-12-12,active,AM-063
C01189,Customer-01189,Enterprise,Technology,CA,2020-01-13,active,AM-064
C01190,Customer-01190,Mid-Market,Logistics,TX,2021-02-14,active,AM-065
C01191,Customer-01191,SMB,Energy,NY,2022-03-15,active,AM-066
C01192,Customer-01192,Startup,Education,FL,2023-04-16,active,AM-067
C01193,Customer-01193,Enterprise,Manufacturing,IL,2024-05-17,active,AM-068
C01194,Customer-01194,Mid-Market,Healthcare,WA,2025-06-18,active,AM-069
C01195,Customer-01195,SMB,Finance,MA,2020-07-19,active,AM-070
C01196,Customer-01196,Startup,Retail,CO,2021-08-20,active,AM-071
C01197,Customer-01197,Enterprise,Technology,NC,2022-09-21,churned,AM-072
C01198,Customer-01198,Mid-Market,Logistics,GA,2023-10-22,active,AM-073
C01199,Customer-01199,SMB,Energy,AZ,2024-11-23,active,AM-074
C01200,Customer-01200,Startup,Education,VA,2025-12-24,active,AM-075
C01201,Customer-01201,Enterprise,Manufacturing,CA,2020-01-25,active,AM-001
C01202,Customer-01202,Mid-Market,Healthcare,TX,2021-02-26,active,AM-002
C01203,Customer-01203,SMB,Finance,NY,2022-03-27,active,AM-003
C01204,Customer-01204,Startup,Retail,FL,2023-04-28,active,AM-004
C01205,Customer-01205,Enterprise,Technology,IL,2024-05-01,active,AM-005
C01206,Customer-01206,Mid-Market,Logistics,WA,2025-06-02,active,AM-006
C01207,Customer-01207,SMB,Energy,MA,2020-07-03,active,AM-007
C01208,Customer-01208,Startup,Education,CO,2021-08-04,active,AM-008
C01209,Customer-01209,Enterprise,Manufacturing,NC,2022-09-05,active,AM-009
C01210,Customer-01210,Mid-Market,Healthcare,GA,2023-10-06,active,AM-010
C01211,Customer-01211,SMB,Finance,AZ,2024-11-07,active,AM-011
C01212,Customer-01212,Startup,Retail,VA,2025-12-08,active,AM-012
C01213,Customer-01213,Enterprise,Technology,CA,2020-01-09,active,AM-013
C01214,Customer-01214,Mid-Market,Logistics,TX,2021-02-10,active,AM-014
C01215,Customer-01215,SMB,Energy,NY,2022-03-11,active,AM-015
C01216,Customer-01216,Startup,Education,FL,2023-04-12,churned,AM-016
C01217,Customer-01217,Enterprise,Manufacturing,IL,2024-05-13,active,AM-017
C01218,Customer-01218,Mid-Market,Healthcare,WA,2025-06-14,active,AM-018
C01219,Customer-01219,SMB,Finance,MA,2020-07-15,active,AM-019
C01220,Customer-01220,Startup,Retail,CO,2021-08-16,active,AM-020
C01221,Customer-01221,Enterprise,Technology,NC,2022-09-17,active,AM-021
C01222,Customer-01222,Mid-Market,Logistics,GA,2023-10-18,active,AM-022
C01223,Customer-01223,SMB,Energy,AZ,2024-11-19,active,AM-023
C01224,Customer-01224,Startup,Education,VA,2025-12-20,active,AM-024
C01225,Customer-01225,Enterprise,Manufacturing,CA,2020-01-21,active,AM-025
C01226,Customer-01226,Mid-Market,Healthcare,TX,2021-02-22,active,AM-026
C01227,Customer-01227,SMB,Finance,NY,2022-03-23,active,AM-027
C01228,Customer-01228,Startup,Retail,FL,2023-04-24,active,AM-028
C01229,Customer-01229,Enterprise,Technology,IL,2024-05-25,active,AM-029
C01230,Customer-01230,Mid-Market,Logistics,WA,2025-06-26,active,AM-030
C01231,Customer-01231,SMB,Energy,MA,2020-07-27,active,AM-031
C01232,Customer-01232,Startup,Education,CO,2021-08-28,active,AM-032
C01233,Customer-01233,Enterprise,Manufacturing,NC,2022-09-01,active,AM-033
C01234,Customer-01234,Mid-Market,Healthcare,GA,2023-10-02,active,AM-034
C01235,Customer-01235,SMB,Finance,AZ,2024-11-03,churned,AM-035
C01236,Customer-01236,Startup,Retail,VA,2025-12-04,active,AM-036
C01237,Customer-01237,Enterprise,Technology,CA,2020-01-05,active,AM-037
C01238,Customer-01238,Mid-Market,Logistics,TX,2021-02-06,active,AM-038
C01239,Customer-01239,SMB,Energy,NY,2022-03-07,active,AM-039
C01240,Customer-01240,Startup,Education,FL,2023-04-08,active,AM-040
C01241,Customer-01241,Enterprise,Manufacturing,IL,2024-05-09,active,AM-041
C01242,Customer-01242,Mid-Market,Healthcare,WA,2025-06-10,active,AM-042
C01243,Customer-01243,SMB,Finance,MA,2020-07-11,active,AM-043
C01244,Customer-01244,Startup,Retail,CO,2021-08-12,active,AM-044
C01245,Customer-01245,Enterprise,Technology,NC,2022-09-13,active,AM-045
C01246,Customer-01246,Mid-Market,Logistics,GA,2023-10-14,active,AM-046
C01247,Customer-01247,SMB,Energy,AZ,2024-11-15,active,AM-047
C01248,Customer-01248,Startup,Education,VA,2025-12-16,active,AM-048
C01249,Customer-01249,Enterprise,Manufacturing,CA,2020-01-17,active,AM-049
C01250,Customer-01250,Mid-Market,Healthcare,TX,2021-02-18,active,AM-050
C01251,Customer-01251,SMB,Finance,NY,2022-03-19,active,AM-051
C01252,Customer-01252,Startup,Retail,FL,2023-04-20,active,AM-052
C01253,Customer-01253,Enterprise,Technology,IL,2024-05-21,active,AM-053
C01254,Customer-01254,Mid-Market,Logistics,WA,2025-06-22,churned,AM-054
C01255,Customer-01255,SMB,Energy,MA,2020-07-23,active,AM-055
C01256,Customer-01256,Startup,Education,CO,2021-08-24,active,AM-056
C01257,Customer-01257,Enterprise,Manufacturing,NC,2022-09-25,active,AM-057
C01258,Customer-01258,Mid-Market,Healthcare,GA,2023-10-26,active,AM-058
C01259,Customer-01259,SMB,Finance,AZ,2024-11-27,active,AM-059
C01260,Customer-01260,Startup,Retail,VA,2025-12-28,active,AM-060
C01261,Customer-01261,Enterprise,Technology,CA,2020-01-01,active,AM-061
C01262,Customer-01262,Mid-Market,Logistics,TX,2021-02-02,active,AM-062
C01263,Customer-01263,SMB,Energy,NY,2022-03-03,active,AM-063
C01264,Customer-01264,Startup,Education,FL,2023-04-04,active,AM-064
C01265,Customer-01265,Enterprise,Manufacturing,IL,2024-05-05,active,AM-065
C01266,Customer-01266,Mid-Market,Healthcare,WA,2025-06-06,active,AM-066
C01267,Customer-01267,SMB,Finance,MA,2020-07-07,active,AM-067
C01268,Customer-01268,Startup,Retail,CO,2021-08-08,active,AM-068
C01269,Customer-01269,Enterprise,Technology,NC,2022-09-09,active,AM-069
C01270,Customer-01270,Mid-Market,Logistics,GA,2023-10-10,active,AM-070
C01271,Customer-01271,SMB,Energy,AZ,2024-11-11,active,AM-071
C01272,Customer-01272,Startup,Education,VA,2025-12-12,active,AM-072
C01273,Customer-01273,Enterprise,Manufacturing,CA,2020-01-13,churned,AM-073
C01274,Customer-01274,Mid-Market,Healthcare,TX,2021-02-14,active,AM-074
C01275,Customer-01275,SMB,Finance,NY,2022-03-15,active,AM-075
C01276,Customer-01276,Startup,Retail,FL,2023-04-16,active,AM-001
C01277,Customer-01277,Enterprise,Technology,IL,2024-05-17,active,AM-002
C01278,Customer-01278,Mid-Market,Logistics,WA,2025-06-18,active,AM-003
C01279,Customer-01279,SMB,Energy,MA,2020-07-19,active,AM-004
C01280,Customer-01280,Startup,Education,CO,2021-08-20,active,AM-005
C01281,Customer-01281,Enterprise,Manufacturing,NC,2022-09-21,active,AM-006
C01282,Customer-01282,Mid-Market,Healthcare,GA,2023-10-22,active,AM-007
C01283,Customer-01283,SMB,Finance,AZ,2024-11-23,active,AM-008
C01284,Customer-01284,Startup,Retail,VA,2025-12-24,active,AM-009
C01285,Customer-01285,Enterprise,Technology,CA,2020-01-25,active,AM-010
C01286,Customer-01286,Mid-Market,Logistics,TX,2021-02-26,active,AM-011
C01287,Customer-01287,SMB,Energy,NY,2022-03-27,active,AM-012
C01288,Customer-01288,Startup,Education,FL,2023-04-28,active,AM-013
C01289,Customer-01289,Enterprise,Manufacturing,IL,2024-05-01,active,AM-014
C01290,Customer-01290,Mid-Market,Healthcare,WA,2025-06-02,active,AM-015
C01291,Customer-01291,SMB,Finance,MA,2020-07-03,active,AM-016
C01292,Customer-01292,Startup,Retail,CO,2021-08-04,churned,AM-017
C01293,Customer-01293,Enterprise,Technology,NC,2022-09-05,active,AM-018
C01294,Customer-01294,Mid-Market,Logistics,GA,2023-10-06,active,AM-019
C01295,Customer-01295,SMB,Energy,AZ,2024-11-07,active,AM-020
C01296,Customer-01296,Startup,Education,VA,2025-12-08,active,AM-021
C01297,Customer-01297,Enterprise,Manufacturing,CA,2020-01-09,active,AM-022
C01298,Customer-01298,Mid-Market,Healthcare,TX,2021-02-10,active,AM-023
C01299,Customer-01299,SMB,Finance,NY,2022-03-11,active,AM-024
C01300,Customer-01300,Startup,Retail,FL,2023-04-12,active,AM-025
C01301,Customer-01301,Enterprise,Technology,IL,2024-05-13,active,AM-026
C01302,Customer-01302,Mid-Market,Logistics,WA,2025-06-14,active,AM-027
C01303,Customer-01303,SMB,Energy,MA,2020-07-15,active,AM-028
C01304,Customer-01304,Startup,Education,CO,2021-08-16,active,AM-029
C01305,Customer-01305,Enterprise,Manufacturing,NC,2022-09-17,active,AM-030
C01306,Customer-01306,Mid-Market,Healthcare,GA,2023-10-18,active,AM-031
C01307,Customer-01307,SMB,Finance,AZ,2024-11-19,active,AM-032
C01308,Customer-01308,Startup,Retail,VA,2025-12-20,active,AM-033
C01309,Customer-01309,Enterprise,Technology,CA,2020-01-21,active,AM-034
C01310,Customer-01310,Mid-Market,Logistics,TX,2021-02-22,active,AM-035
C01311,Customer-01311,SMB,Energy,NY,2022-03-23,churned,AM-036
C01312,Customer-01312,Startup,Education,FL,2023-04-24,active,AM-037
C01313,Customer-01313,Enterprise,Manufacturing,IL,2024-05-25,active,AM-038
C01314,Customer-01314,Mid-Market,Healthcare,WA,2025-06-26,active,AM-039
C01315,Customer-01315,SMB,Finance,MA,2020-07-27,active,AM-040
C01316,Customer-01316,Startup,Retail,CO,2021-08-28,active,AM-041
C01317,Customer-01317,Enterprise,Technology,NC,2022-09-01,active,AM-042
C01318,Customer-01318,Mid-Market,Logistics,GA,2023-10-02,active,AM-043
C01319,Customer-01319,SMB,Energy,AZ,2024-11-03,active,AM-044
C01320,Customer-01320,Startup,Education,VA,2025-12-04,active,AM-045
C01321,Customer-01321,Enterprise,Manufacturing,CA,2020-01-05,active,AM-046
C01322,Customer-01322,Mid-Market,Healthcare,TX,2021-02-06,active,AM-047
C01323,Customer-01323,SMB,Finance,NY,2022-03-07,active,AM-048
C01324,Customer-01324,Startup,Retail,FL,2023-04-08,active,AM-049
C01325,Customer-01325,Enterprise,Technology,IL,2024-05-09,active,AM-050
C01326,Customer-01326,Mid-Market,Logistics,WA,2025-06-10,active,AM-051
C01327,Customer-01327,SMB,Energy,MA,2020-07-11,active,AM-052
C01328,Customer-01328,Startup,Education,CO,2021-08-12,active,AM-053
C01329,Customer-01329,Enterprise,Manufacturing,NC,2022-09-13,active,AM-054
C01330,Customer-01330,Mid-Market,Healthcare,GA,2023-10-14,churned,AM-055
C01331,Customer-01331,SMB,Finance,AZ,2024-11-15,active,AM-056
C01332,Customer-01332,Startup,Retail,VA,2025-12-16,active,AM-057
C01333,Customer-01333,Enterprise,Technology,CA,2020-01-17,active,AM-058
C01334,Customer-01334,Mid-Market,Logistics,TX,2021-02-18,active,AM-059
C01335,Customer-01335,SMB,Energy,NY,2022-03-19,active,AM-060
C01336,Customer-01336,Startup,Education,FL,2023-04-20,active,AM-061
C01337,Customer-01337,Enterprise,Manufacturing,IL,2024-05-21,active,AM-062
C01338,Customer-01338,Mid-Market,Healthcare,WA,2025-06-22,active,AM-063
C01339,Customer-01339,SMB,Finance,MA,2020-07-23,active,AM-064
C01340,Customer-01340,Startup,Retail,CO,2021-08-24,active,AM-065
C01341,Customer-01341,Enterprise,Technology,NC,2022-09-25,active,AM-066
C01342,Customer-01342,Mid-Market,Logistics,GA,2023-10-26,active,AM-067
C01343,Customer-01343,SMB,Energy,AZ,2024-11-27,active,AM-068
C01344,Customer-01344,Startup,Education,VA,2025-12-28,active,AM-069
C01345,Customer-01345,Enterprise,Manufacturing,CA,2020-01-01,active,AM-070
C01346,Customer-01346,Mid-Market,Healthcare,TX,2021-02-02,active,AM-071
C01347,Customer-01347,SMB,Finance,NY,2022-03-03,active,AM-072
C01348,Customer-01348,Startup,Retail,FL,2023-04-04,active,AM-073
C01349,Customer-01349,Enterprise,Technology,IL,2024-05-05,churned,AM-074
C01350,Customer-01350,Mid-Market,Logistics,WA,2025-06-06,active,AM-075
C01351,Customer-01351,SMB,Energy,MA,2020-07-07,active,AM-001
C01352,Customer-01352,Startup,Education,CO,2021-08-08,active,AM-002
C01353,Customer-01353,Enterprise,Manufacturing,NC,2022-09-09,active,AM-003
C01354,Customer-01354,Mid-Market,Healthcare,GA,2023-10-10,active,AM-004
C01355,Customer-01355,SMB,Finance,AZ,2024-11-11,active,AM-005
C01356,Customer-01356,Startup,Retail,VA,2025-12-12,active,AM-006
C01357,Customer-01357,Enterprise,Technology,CA,2020-01-13,active,AM-007
C01358,Customer-01358,Mid-Market,Logistics,TX,2021-02-14,active,AM-008
C01359,Customer-01359,SMB,Energy,NY,2022-03-15,active,AM-009
C01360,Customer-01360,Startup,Education,FL,2023-04-16,active,AM-010
C01361,Customer-01361,Enterprise,Manufacturing,IL,2024-05-17,active,AM-011
C01362,Customer-01362,Mid-Market,Healthcare,WA,2025-06-18,active,AM-012
C01363,Customer-01363,SMB,Finance,MA,2020-07-19,active,AM-013
C01364,Customer-01364,Startup,Retail,CO,2021-08-20,active,AM-014
C01365,Customer-01365,Enterprise,Technology,NC,2022-09-21,active,AM-015
C01366,Customer-01366,Mid-Market,Logistics,GA,2023-10-22,active,AM-016
C01367,Customer-01367,SMB,Energy,AZ,2024-11-23,active,AM-017
C01368,Customer-01368,Startup,Education,VA,2025-12-24,churned,AM-018
C01369,Customer-01369,Enterprise,Manufacturing,CA,2020-01-25,active,AM-019
C01370,Customer-01370,Mid-Market,Healthcare,TX,2021-02-26,active,AM-020
C01371,Customer-01371,SMB,Finance,NY,2022-03-27,active,AM-021
C01372,Customer-01372,Startup,Retail,FL,2023-04-28,active,AM-022
C01373,Customer-01373,Enterprise,Technology,IL,2024-05-01,active,AM-023
C01374,Customer-01374,Mid-Market,Logistics,WA,2025-06-02,active,AM-024
C01375,Customer-01375,SMB,Energy,MA,2020-07-03,active,AM-025
C01376,Customer-01376,Startup,Education,CO,2021-08-04,active,AM-026
C01377,Customer-01377,Enterprise,Manufacturing,NC,2022-09-05,active,AM-027
C01378,Customer-01378,Mid-Market,Healthcare,GA,2023-10-06,active,AM-028
C01379,Customer-01379,SMB,Finance,AZ,2024-11-07,active,AM-029
C01380,Customer-01380,Startup,Retail,VA,2025-12-08,active,AM-030
C01381,Customer-01381,Enterprise,Technology,CA,2020-01-09,active,AM-031
C01382,Customer-01382,Mid-Market,Logistics,TX,2021-02-10,active,AM-032
C01383,Customer-01383,SMB,Energy,NY,2022-03-11,active,AM-033
C01384,Customer-01384,Startup,Education,FL,2023-04-12,active,AM-034
C01385,Customer-01385,Enterprise,Manufacturing,IL,2024-05-13,active,AM-035
C01386,Customer-01386,Mid-Market,Healthcare,WA,2025-06-14,active,AM-036
C01387,Customer-01387,SMB,Finance,MA,2020-07-15,churned,AM-037
C01388,Customer-01388,Startup,Retail,CO,2021-08-16,active,AM-038
C01389,Customer-01389,Enterprise,Technology,NC,2022-09-17,active,AM-039
C01390,Customer-01390,Mid-Market,Logistics,GA,2023-10-18,active,AM-040
C01391,Customer-01391,SMB,Energy,AZ,2024-11-19,active,AM-041
C01392,Customer-01392,Startup,Education,VA,2025-12-20,active,AM-042
C01393,Customer-01393,Enterprise,Manufacturing,CA,2020-01-21,active,AM-043
C01394,Customer-01394,Mid-Market,Healthcare,TX,2021-02-22,active,AM-044
C01395,Customer-01395,SMB,Finance,NY,2022-03-23,active,AM-045
C01396,Customer-01396,Startup,Retail,FL,2023-04-24,active,AM-046
C01397,Customer-01397,Enterprise,Technology,IL,2024-05-25,active,AM-047
C01398,Customer-01398,Mid-Market,Logistics,WA,2025-06-26,active,AM-048
C01399,Customer-01399,SMB,Energy,MA,2020-07-27,active,AM-049
C01400,Customer-01400,Startup,Education,CO,2021-08-28,active,AM-050
C01401,Customer-01401,Enterprise,Manufacturing,NC,2022-09-01,active,AM-051
C01402,Customer-01402,Mid-Market,Healthcare,GA,2023-10-02,active,AM-052
C01403,Customer-01403,SMB,Finance,AZ,2024-11-03,active,AM-053
C01404,Customer-01404,Startup,Retail,VA,2025-12-04,active,AM-054
C01405,Customer-01405,Enterprise,Technology,CA,2020-01-05,active,AM-055
C01406,Customer-01406,Mid-Market,Logistics,TX,2021-02-06,churned,AM-056
C01407,Customer-01407,SMB,Energy,NY,2022-03-07,active,AM-057
C01408,Customer-01408,Startup,Education,FL,2023-04-08,active,AM-058
C01409,Customer-01409,Enterprise,Manufacturing,IL,2024-05-09,active,AM-059
C01410,Customer-01410,Mid-Market,Healthcare,WA,2025-06-10,active,AM-060
C01411,Customer-01411,SMB,Finance,MA,2020-07-11,active,AM-061
C01412,Customer-01412,Startup,Retail,CO,2021-08-12,active,AM-062
C01413,Customer-01413,Enterprise,Technology,NC,2022-09-13,active,AM-063
C01414,Customer-01414,Mid-Market,Logistics,GA,2023-10-14,active,AM-064
C01415,Customer-01415,SMB,Energy,AZ,2024-11-15,active,AM-065
C01416,Customer-01416,Startup,Education,VA,2025-12-16,active,AM-066
C01417,Customer-01417,Enterprise,Manufacturing,CA,2020-01-17,active,AM-067
C01418,Customer-01418,Mid-Market,Healthcare,TX,2021-02-18,active,AM-068
C01419,Customer-01419,SMB,Finance,NY,2022-03-19,active,AM-069
C01420,Customer-01420,Startup,Retail,FL,2023-04-20,active,AM-070
C01421,Customer-01421,Enterprise,Technology,IL,2024-05-21,active,AM-071
C01422,Customer-01422,Mid-Market,Logistics,WA,2025-06-22,active,AM-072
C01423,Customer-01423,SMB,Energy,MA,2020-07-23,active,AM-073
C01424,Customer-01424,Startup,Education,CO,2021-08-24,active,AM-074
C01425,Customer-01425,Enterprise,Manufacturing,NC,2022-09-25,churned,AM-075
C01426,Customer-01426,Mid-Market,Healthcare,GA,2023-10-26,active,AM-001
C01427,Customer-01427,SMB,Finance,AZ,2024-11-27,active,AM-002
C01428,Customer-01428,Startup,Retail,VA,2025-12-28,active,AM-003
C01429,Customer-01429,Enterprise,Technology,CA,2020-01-01,active,AM-004
C01430,Customer-01430,Mid-Market,Logistics,TX,2021-02-02,active,AM-005
C01431,Customer-01431,SMB,Energy,NY,2022-03-03,active,AM-006
C01432,Customer-01432,Startup,Education,FL,2023-04-04,active,AM-007
C01433,Customer-01433,Enterprise,Manufacturing,IL,2024-05-05,active,AM-008
C01434,Customer-01434,Mid-Market,Healthcare,WA,2025-06-06,active,AM-009
C01435,Customer-01435,SMB,Finance,MA,2020-07-07,active,AM-010
C01436,Customer-01436,Startup,Retail,CO,2021-08-08,active,AM-011
C01437,Customer-01437,Enterprise,Technology,NC,2022-09-09,active,AM-012
C01438,Customer-01438,Mid-Market,Logistics,GA,2023-10-10,active,AM-013
C01439,Customer-01439,SMB,Energy,AZ,2024-11-11,active,AM-014
C01440,Customer-01440,Startup,Education,VA,2025-12-12,active,AM-015
C01441,Customer-01441,Enterprise,Manufacturing,CA,2020-01-13,active,AM-016
C01442,Customer-01442,Mid-Market,Healthcare,TX,2021-02-14,active,AM-017
C01443,Customer-01443,SMB,Finance,NY,2022-03-15,active,AM-018
C01444,Customer-01444,Startup,Retail,FL,2023-04-16,churned,AM-019
C01445,Customer-01445,Enterprise,Technology,IL,2024-05-17,active,AM-020
C01446,Customer-01446,Mid-Market,Logistics,WA,2025-06-18,active,AM-021
C01447,Customer-01447,SMB,Energy,MA,2020-07-19,active,AM-022
C01448,Customer-01448,Startup,Education,CO,2021-08-20,active,AM-023
C01449,Customer-01449,Enterprise,Manufacturing,NC,2022-09-21,active,AM-024
C01450,Customer-01450,Mid-Market,Healthcare,GA,2023-10-22,active,AM-025
C01451,Customer-01451,SMB,Finance,AZ,2024-11-23,active,AM-026
C01452,Customer-01452,Startup,Retail,VA,2025-12-24,active,AM-027
C01453,Customer-01453,Enterprise,Technology,CA,2020-01-25,active,AM-028
C01454,Customer-01454,Mid-Market,Logistics,TX,2021-02-26,active,AM-029
C01455,Customer-01455,SMB,Energy,NY,2022-03-27,active,AM-030
C01456,Customer-01456,Startup,Education,FL,2023-04-28,active,AM-031
C01457,Customer-01457,Enterprise,Manufacturing,IL,2024-05-01,active,AM-032
C01458,Customer-01458,Mid-Market,Healthcare,WA,2025-06-02,active,AM-033
C01459,Customer-01459,SMB,Finance,MA,2020-07-03,active,AM-034
C01460,Customer-01460,Startup,Retail,CO,2021-08-04,active,AM-035
C01461,Customer-01461,Enterprise,Technology,NC,2022-09-05,active,AM-036
C01462,Customer-01462,Mid-Market,Logistics,GA,2023-10-06,active,AM-037
C01463,Customer-01463,SMB,Energy,AZ,2024-11-07,churned,AM-038
C01464,Customer-01464,Startup,Education,VA,2025-12-08,active,AM-039
C01465,Customer-01465,Enterprise,Manufacturing,CA,2020-01-09,active,AM-040
C01466,Customer-01466,Mid-Market,Healthcare,TX,2021-02-10,active,AM-041
C01467,Customer-01467,SMB,Finance,NY,2022-03-11,active,AM-042
