sale_id,sale_date,customer_id,product_id,sales_channel,region,quantity,unit_price,discount_pct,gross_sales,net_sales,cost,profit,promo_code,payment_method,is_returned
S007950,2025-10-05,C00450,P0050,Partner,East,1,156.31,0.12,156.31,137.55,95.60,41.95,,ACH,false
S007951,2025-10-06,C00451,P0057,Direct,Central,2,611.00,0.15,1222.00,1038.70,747.86,290.84,PROMO-C,Wire,false
S007952,2025-10-07,C00452,P0064,InsideSales,South,3,14.80,0.18,44.41,36.41,27.13,9.29,PROMO-D,Invoice,false
S007953,2025-10-08,C00453,P0071,Online,West,4,465.60,0.00,1862.40,1862.40,1061.57,800.83,PROMO-A,Card,false
S007954,2025-10-09,C99999,P0078,Partner,East,5,139.87,0.03,699.35,678.37,403.63,274.74,PROMO-B,ACH,true
S007955,2025-10-10,C00455,P0085,Direct,Central,6,350.00,0.06,2100.00,1974.00,1223.88,750.12,,Wire,false
S007956,2025-10-11,C00456,P0092,InsideSales,South,7,36.03,0.09,252.23,229.53,148.04,81.48,PROMO-D,Invoice,false
S007957,2025-10-12,C00457,P0099,Online,West,8,501.96,0.12,4015.68,3533.80,2367.64,1166.15,PROMO-A,Card,false
S007958,2025-10-13,C00458,P0106,Partner,East,9,124.15,0.15,1117.35,949.75,660.07,289.67,PROMO-B,ACH,false
S007959,2025-10-14,C00459,P0113,Direct,Central,10,533.50,0.18,5335.00,4374.70,3149.78,1224.92,PROMO-C,Wire,false
S007960,2025-10-15,C00460,P0120,InsideSales,South,11,54.67,0.00,601.34,601.34,448.00,153.34,,Invoice,false
S007961,2025-10-16,C00461,P0127,Online,West,12,138.00,0.03,1656.00,1606.32,915.60,690.72,PROMO-A,Card,false
S007962,2025-10-17,C00462,P0134,Partner,East,13,119.77,0.06,1557.01,1463.59,870.84,592.75,PROMO-B,ACH,false
S007963,2025-10-18,C00463,P0141,Direct,Central,14,235.00,0.09,3290.00,2993.90,1856.22,1137.68,PROMO-C,Wire,false
S007964,2025-10-19,C00464,P0148,InsideSales,South,15,24.35,0.12,365.29,321.45,207.34,114.12,PROMO-D,Invoice,false
S007965,2025-10-20,C00465,P0155,Online,West,1,186.24,0.15,186.24,158.30,106.06,52.24,,Card,false
S007966,2025-11-21,C00466,P0162,Partner,East,2,104.41,0.18,208.82,171.23,119.01,52.23,PROMO-B,ACH,false
S007967,2025-11-22,C00467,P0169,Direct,Central,3,450.00,0.00,1350.00,1350.00,972.00,378.00,PROMO-C,Wire,false
S007968,2025-11-23,C00468,P0176,InsideSales,South,4,46.18,0.03,184.73,179.19,133.50,45.69,PROMO-D,Invoice,false
S007969,2025-11-24,C00469,P0183,Online,West,5,231.24,0.06,1156.20,1086.83,619.49,467.34,PROMO-A,Card,false
S007970,2025-11-25,C00470,P0190,Partner,East,6,89.77,0.09,538.62,490.14,291.64,198.51,,ACH,false
S007971,2025-11-26,C00471,P0197,Direct,Central,7,630.50,0.12,4413.50,3883.88,2408.01,1475.87,PROMO-C,Wire,false
S007972,2025-11-27,C00472,P0204,InsideSales,South,8,15.27,0.15,122.14,103.82,66.96,36.86,PROMO-D,Invoice,false
S007973,2025-11-28,C00473,P0211,Online,West,9,300.00,0.18,2700.00,2214.00,1483.38,730.62,PROMO-A,Card,false
S007974,2025-11-01,C00474,P0218,Partner,East,10,83.23,0.00,832.30,832.30,578.45,253.85,PROMO-B,ACH,false
S007975,2025-11-02,C00475,P0225,Direct,Central,11,329.00,0.03,3619.00,3510.43,2527.51,982.92,,Wire,false
S007976,2025-11-03,C00476,P0232,InsideSales,South,12,33.90,0.06,406.83,382.42,284.90,97.52,PROMO-D,Invoice,false
S007977,2025-11-04,C00477,P0239,Online,West,13,343.38,0.09,4463.94,4062.19,2315.45,1746.74,PROMO-A,Card,false
S007978,2025-11-05,C00478,P0246,Partner,East,14,68.95,0.12,965.30,849.46,505.43,344.03,PROMO-B,ACH,false
S007979,2025-11-06,C00479,P0253,Direct,Central,15,550.00,0.15,8250.00,7012.50,4347.75,2664.75,PROMO-C,Wire,false
S007980,2025-11-07,C00480,P0260,InsideSales,South,1,56.33,0.18,56.33,46.19,29.79,16.40,,Invoice,false
S007981,2025-11-08,C00481,P0267,Online,West,2,383.52,0.00,767.04,767.04,513.92,253.12,PROMO-A,Card,false
S007982,2025-11-09,C00482,P0274,Partner,East,3,55.39,0.03,166.17,161.18,112.02,49.16,PROMO-B,ACH,false
S007983,2025-11-10,C00483,P0281,Direct,Central,4,242.50,0.06,970.00,911.80,656.50,255.30,PROMO-C,Wire,false
S007984,2025-11-11,C00484,P0288,InsideSales,South,5,25.12,0.09,125.59,114.28,85.14,29.14,PROMO-D,Invoice,false
S007985,2025-11-12,C00485,P0295,Online,West,6,462.00,0.12,2772.00,2439.36,1390.44,1048.92,,Card,false
S007986,2025-11-13,C00486,P0302,Partner,East,7,46.69,0.15,326.83,277.81,165.29,112.51,PROMO-B,ACH,false
S007987,2025-11-14,C00487,P0309,Direct,Central,8,423.00,0.18,3384.00,2774.88,1720.43,1054.45,PROMO-C,Wire,false
S007988,2025-11-15,C00488,P0316,InsideSales,South,9,43.45,0.00,391.07,391.07,252.24,138.83,PROMO-D,Invoice,false
S007989,2025-11-16,C00489,P0323,Online,West,10,500.52,0.03,5005.20,4855.04,3252.88,1602.16,PROMO-A,Card,false
S007990,2025-11-17,C00490,P0330,Partner,East,11,210.79,0.06,2318.69,2179.57,1514.80,664.77,,ACH,false
S007991,2025-11-18,C00491,P9999,Direct,Central,12,199.00,0.09,2388.00,2173.08,1564.62,608.46,PROMO-C,Wire,false
S007992,2025-11-19,C00492,P0344,InsideSales,South,13,15.73,0.12,204.52,179.98,134.08,45.89,PROMO-D,Invoice,false
S007993,2025-11-20,C00493,P0351,Online,West,14,112.80,0.15,1579.20,1342.32,765.12,577.20,PROMO-A,Card,false
S007994,2025-11-21,C00494,P0358,Partner,East,15,192.91,0.18,2893.65,2372.79,1411.81,960.98,PROMO-B,ACH,false
S007995,2025-11-22,C00495,P0365,Direct,Central,1,339.50,0.00,339.50,339.50,210.49,129.01,,Wire,true
S007996,2025-12-23,C00496,P0372,InsideSales,South,2,34.97,0.03,69.94,67.84,43.75,24.08,PROMO-D,Invoice,false
S007997,2025-12-24,C00497,P0379,Online,West,3,174.00,0.06,522.00,490.68,328.76,161.92,PROMO-A,Card,false
S007998,2025-12-25,C00498,P0386,Partner,East,4,192.85,0.09,771.40,701.97,487.87,214.10,PROMO-B,ACH,false
S007999,2025-12-26,C00499,P0393,Direct,Central,5,517.00,0.12,2585.00,2274.80,1637.86,636.94,PROMO-C,Wire,false
S008000,2025-12-27,C00500,P0400,InsideSales,South,6,53.00,0.15,318.01,270.31,201.38,68.93,,Invoice,false
S008001,2025-12-28,C00501,P0007,Online,West,7,221.16,0.18,1548.12,1269.46,723.59,545.87,PROMO-A,Card,false
S008002,2025-12-01,C00502,P0014,Partner,East,8,116.23,0.00,929.84,929.84,553.25,376.59,PROMO-B,ACH,false
S008003,2025-12-02,C00503,P0021,Direct,Central,9,250.00,0.03,2250.00,2182.50,1353.15,829.35,PROMO-C,Wire,false
S008004,2025-12-03,C00504,P0028,InsideSales,South,10,25.88,0.06,258.82,243.30,156.93,86.37,PROMO-D,Invoice,false
S008005,2025-12-04,C00505,P0035,Online,West,11,265.08,0.09,2915.88,2653.45,1777.81,875.64,,Card,false
S008006,2025-12-05,C00506,P0042,Partner,East,12,101.23,0.12,1214.76,1068.99,742.95,326.04,PROMO-B,ACH,false
S008007,2025-12-06,C00507,P0049,Direct,Central,13,436.50,0.15,5674.50,4823.32,3472.79,1350.53,PROMO-C,Wire,false
S008008,2025-12-07,C00508,P0056,InsideSales,South,14,44.82,0.18,627.45,514.50,383.31,131.20,PROMO-D,Invoice,false
S008009,2025-12-08,C00509,P0063,Online,West,15,336.00,0.00,5040.00,5040.00,2872.80,2167.20,PROMO-A,Card,false
S008010,2025-12-09,C00510,P0070,Partner,East,1,95.41,0.03,95.41,92.55,55.07,37.48,,ACH,false
S008011,2025-12-10,C00511,P0077,Direct,Central,2,611.00,0.06,1222.00,1148.68,712.18,436.50,PROMO-C,Wire,false
S008012,2025-12-11,C00512,P0084,InsideSales,South,3,14.80,0.09,44.41,40.41,26.06,14.35,PROMO-D,Invoice,false
S008013,2025-12-12,C00513,P0091,Online,West,4,378.30,0.12,1513.20,1331.62,892.18,439.43,PROMO-A,Card,false
S008014,2025-12-13,C00514,P0098,Partner,East,5,80.77,0.15,403.85,343.27,238.57,104.70,PROMO-B,ACH,false
S008015,2025-12-14,C00515,P0105,Direct,Central,6,350.00,0.18,2100.00,1722.00,1239.84,482.16,,Wire,false
S008016,2025-12-15,C00516,P0112,InsideSales,South,7,36.03,0.00,252.23,252.23,187.91,64.32,PROMO-D,Invoice,false
S008017,2025-12-16,C00517,P0119,Online,West,8,417.36,0.03,3338.88,3238.71,1846.07,1392.65,PROMO-A,Card,false
S008018,2025-12-17,C00518,P0126,Partner,East,9,66.85,0.06,601.65,565.55,336.50,229.05,PROMO-B,ACH,false
S008019,2025-12-18,C00519,P0133,Direct,Central,10,533.50,0.09,5335.00,4854.85,3010.01,1844.84,PROMO-C,Wire,false
S008020,2025-12-19,C00520,P0140,InsideSales,South,11,54.67,0.12,601.34,529.18,341.32,187.86,,Invoice,false
S008021,2025-12-20,C00521,P0147,Online,West,12,498.00,0.15,5976.00,5079.60,3403.33,1676.27,PROMO-A,Card,false
S008022,2025-12-21,C00522,P0154,Partner,East,13,58.87,0.18,765.31,627.55,436.15,191.40,PROMO-B,ACH,false
S008023,2025-12-22,C00523,P0161,Direct,Central,14,235.00,0.00,3290.00,3290.00,2368.80,921.20,PROMO-C,Wire,false
S008024,2025-12-23,C00524,P0168,InsideSales,South,15,24.35,0.03,365.29,354.33,263.98,90.35,PROMO-D,Invoice,false
S008025,2025-12-24,C00525,P0175,Online,West,1,535.44,0.06,535.44,503.31,286.89,216.42,,Card,false
S008026,2025-12-25,C00526,P0182,Partner,East,2,45.31,0.09,90.62,82.46,49.07,33.40,PROMO-B,ACH,false
S008027,2025-12-26,C00527,P0189,Direct,Central,3,450.00,0.12,1350.00,1188.00,736.56,451.44,PROMO-C,Wire,false
S008028,2025-12-27,C00528,P0196,InsideSales,South,4,46.18,0.15,184.73,157.02,101.28,55.74,PROMO-D,Invoice,false
S008029,2025-12-28,C00529,P0203,Online,West,5,146.64,0.18,733.20,601.22,402.82,198.40,PROMO-A,Card,false
S008030,2025-12-01,C00530,P0210,Partner,East,6,204.37,0.00,1226.22,1226.22,852.22,374.00,,ACH,false
S008031,2025-01-01,C00531,P0217,Direct,Central,7,630.50,0.03,4413.50,4281.10,3082.39,1198.71,PROMO-C,Wire,false
S008032,2025-01-02,C00532,P0224,InsideSales,South,8,15.27,0.06,122.14,114.81,85.53,29.28,PROMO-D,Invoice,false
S008033,2025-01-03,C00533,P0231,Online,West,9,210.00,0.09,1890.00,1719.90,980.34,739.56,PROMO-A,Card,false
S008034,2025-01-04,C00534,P0238,Partner,East,10,205.03,0.12,2050.30,1804.26,1073.54,730.73,PROMO-B,ACH,false
S008035,2025-01-05,C00535,P0245,Direct,Central,11,329.00,0.15,3619.00,3076.15,1907.21,1168.94,,Wire,false
S008036,2025-01-06,C00536,P0252,InsideSales,South,12,33.90,0.18,406.83,333.60,215.17,118.43,PROMO-D,Invoice,true
S008037,2025-01-07,C00537,P0259,Online,West,13,256.08,0.00,3329.04,3329.04,2230.46,1098.58,PROMO-A,Card,false
S008038,2025-01-08,C00538,P0266,Partner,East,14,187.15,0.03,2620.10,2541.50,1766.34,775.16,PROMO-B,ACH,false
S008039,2025-01-09,C00539,P0273,Direct,Central,15,550.00,0.06,8250.00,7755.00,5583.60,2171.40,PROMO-C,Wire,false
S008040,2025-01-10,C00540,P0280,InsideSales,South,1,56.33,0.09,56.33,51.26,38.19,13.07,,Invoice,false
S008041,2025-01-11,C00541,P0287,Online,West,2,298.92,0.12,597.84,526.10,299.88,226.22,PROMO-A,Card,false
S008042,2025-01-12,C00542,P0294,Partner,East,3,169.99,0.15,509.97,433.47,257.92,175.56,PROMO-B,ACH,false
S008043,2025-01-13,C00543,P0301,Direct,Central,4,242.50,0.18,970.00,795.40,493.15,302.25,PROMO-C,Wire,false
S008044,2025-01-14,C00544,P0308,InsideSales,South,5,25.12,0.00,125.59,125.59,81.00,44.58,PROMO-D,Invoice,false
S008045,2025-01-15,C00545,P0315,Online,West,6,372.00,0.03,2232.00,2165.04,1450.58,714.46,,Card,false
S008046,2025-01-16,C00546,P0322,Partner,East,7,168.49,0.06,1179.43,1108.66,770.52,338.14,PROMO-B,ACH,false
S008047,2025-01-17,C00547,P0329,Direct,Central,8,423.00,0.09,3384.00,3079.44,2217.20,862.24,PROMO-C,Wire,false
S008048,2025-01-18,C00548,P0336,InsideSales,South,9,43.45,0.12,391.07,344.14,256.39,87.76,PROMO-D,Invoice,false
S008049,2025-01-19,C00549,P0343,Online,West,10,413.22,0.15,4132.20,3512.37,2002.05,1510.32,PROMO-A,Card,false
S008050,2025-01-20,C00550,P0350,Partner,East,11,151.69,0.18,1668.59,1368.24,814.11,554.14,,ACH,false
S008051,2025-01-21,C99999,P0357,Direct,Central,12,650.00,0.00,7800.00,7800.00,4836.00,2964.00,PROMO-C,Wire,false
S008052,2025-01-22,C00552,P0364,InsideSales,South,13,15.73,0.03,204.52,198.39,127.96,70.43,PROMO-D,Invoice,false
S008053,2025-01-23,C00553,P0371,Online,West,14,451.20,0.06,6316.80,5937.79,3978.32,1959.47,PROMO-A,Card,false
S008054,2025-01-24,C00554,P0378,Partner,East,15,135.61,0.09,2034.15,1851.08,1286.50,564.58,PROMO-B,ACH,false
S008055,2025-01-25,C00555,P0385,Direct,Central,1,339.50,0.12,339.50,298.76,215.11,83.65,,Wire,false
S008056,2025-01-26,C00556,P0392,InsideSales,South,2,34.97,0.15,69.94,59.44,44.29,15.16,PROMO-D,Invoice,false
S008057,2025-01-27,C00557,P0399,Online,West,3,534.00,0.18,1602.00,1313.64,748.77,564.87,PROMO-A,Card,false
S008058,2025-01-28,C00558,P0006,Partner,East,4,71.05,0.00,284.20,284.20,169.10,115.10,PROMO-B,ACH,false
S008059,2025-01-01,C00559,P0013,Direct,Central,5,517.00,0.03,2585.00,2507.45,1554.62,952.83,PROMO-C,Wire,false
S008060,2025-01-02,C00560,P0020,InsideSales,South,6,53.00,0.06,318.01,298.93,192.81,106.12,,Invoice,false
S008061,2025-02-03,C00561,P0027,Online,West,7,133.86,0.09,937.02,852.69,571.30,281.39,PROMO-A,Card,false
S008062,2025-02-04,C00562,P0034,Partner,East,8,57.13,0.12,457.04,402.20,279.53,122.67,PROMO-B,ACH,false
S008063,2025-02-05,C00563,P0041,Direct,Central,9,250.00,0.15,2250.00,1912.50,1377.00,535.50,PROMO-C,Wire,false
S008064,2025-02-06,C00564,P0048,InsideSales,South,10,25.88,0.18,258.82,212.24,158.12,54.12,PROMO-D,Invoice,false
S008065,2025-02-07,C00565,P0055,Online,West,11,180.48,0.00,1985.28,1985.28,1131.61,853.67,,Card,false
S008066,2025-02-08,C00566,P0062,Partner,East,12,43.93,0.03,527.16,511.35,304.25,207.09,PROMO-B,ACH,false
S008067,2025-02-09,C00567,P0069,Direct,Central,13,436.50,0.06,5674.50,5334.03,3307.10,2026.93,PROMO-C,Wire,false
S008068,2025-02-10,C00568,P0076,InsideSales,South,14,44.82,0.09,627.45,570.97,368.28,202.70,PROMO-D,Invoice,false
S008069,2025-02-11,C00569,P0083,Online,West,15,246.00,0.12,3690.00,3247.20,2175.62,1071.58,PROMO-A,Card,false
S008070,2025-02-12,C00570,P0090,Partner,East,1,217.21,0.15,217.21,184.63,128.32,56.31,,ACH,false
S008071,2025-02-13,C00571,P0097,Direct,Central,2,611.00,0.18,1222.00,1002.04,721.47,280.57,PROMO-C,Wire,false
S008072,2025-02-14,C00572,P0104,InsideSales,South,3,14.80,0.00,44.41,44.41,33.08,11.32,PROMO-D,Invoice,false
S008073,2025-02-15,C00573,P0111,Online,West,4,291.00,0.03,1164.00,1129.08,643.58,485.50,PROMO-A,Card,false
S008074,2025-02-16,C00574,P0118,Partner,East,5,198.97,0.06,994.85,935.16,556.42,378.74,PROMO-B,ACH,false
S008075,2025-02-17,C00575,P0125,Direct,Central,6,350.00,0.09,2100.00,1911.00,1184.82,726.18,,Wire,false
S008076,2025-02-18,C00576,P0132,InsideSales,South,7,36.03,0.12,252.23,221.96,143.16,78.80,PROMO-D,Invoice,false
S008077,2025-02-19,C00577,P0139,Online,West,8,332.76,0.15,2662.08,2262.77,1516.05,746.71,PROMO-A,Card,true
S008078,2025-02-20,C00578,P0146,Partner,East,9,181.45,0.18,1633.05,1339.10,930.68,408.43,PROMO-B,ACH,false
S008079,2025-02-21,C00579,P0153,Direct,Central,10,533.50,0.00,5335.00,5335.00,3841.20,1493.80,PROMO-C,Wire,false
S008080,2025-02-22,C00580,P0160,InsideSales,South,11,54.67,0.03,601.34,583.30,434.56,148.74,,Invoice,false
S008081,2025-02-23,C00581,P0167,Online,West,12,408.00,0.06,4896.00,4602.24,2623.28,1978.96,PROMO-A,Card,false
S008082,2025-02-24,C00582,P0174,Partner,East,13,180.67,0.09,2348.71,2137.33,1271.71,865.62,PROMO-B,ACH,false
S008083,2025-02-25,C00583,P0181,Direct,Central,14,235.00,0.12,3290.00,2895.20,1795.02,1100.18,PROMO-C,Wire,false
S008084,2025-02-26,C00584,P0188,InsideSales,South,15,24.35,0.15,365.29,310.49,200.27,110.23,PROMO-D,Invoice,false
S008085,2025-02-27,C00585,P0195,Online,West,1,448.14,0.18,448.14,367.47,246.21,121.27,,Card,false
S008086,2025-02-28,C00586,P0202,Partner,East,2,163.51,0.00,327.02,327.02,227.28,99.74,PROMO-B,ACH,false
S008087,2025-02-01,C00587,P0209,Direct,Central,3,450.00,0.03,1350.00,1309.50,942.84,366.66,PROMO-C,Wire,false
S008088,2025-02-02,C00588,P0216,InsideSales,South,4,46.18,0.06,184.73,173.65,129.37,44.28,PROMO-D,Invoice,false
S008089,2025-02-03,C00589,P0223,Online,West,5,485.04,0.09,2425.20,2206.93,1257.95,948.98,PROMO-A,Card,false
S008090,2025-02-04,C00590,P0230,Partner,East,6,147.07,0.12,882.42,776.53,462.04,314.49,,ACH,false
S008091,2025-03-05,C00591,P0237,Direct,Central,7,630.50,0.15,4413.50,3751.47,2325.91,1425.56,PROMO-C,Wire,false
S008092,2025-03-06,C00592,P0244,InsideSales,South,8,15.27,0.18,122.14,100.15,64.60,35.55,PROMO-D,Invoice,false
S008093,2025-03-07,C00593,P0251,Online,West,9,120.00,0.00,1080.00,1080.00,723.60,356.40,PROMO-A,Card,false
S008094,2025-03-08,C00594,P0258,Partner,East,10,144.13,0.03,1441.30,1398.06,971.65,426.41,PROMO-B,ACH,false
S008095,2025-03-09,C00595,P0265,Direct,Central,11,329.00,0.06,3619.00,3401.86,2449.34,952.52,,Wire,false
S008096,2025-03-10,C00596,P0272,InsideSales,South,12,33.90,0.09,406.83,370.22,275.81,94.40,PROMO-D,Invoice,false
S008097,2025-03-11,C00597,P0279,Online,West,13,168.78,0.12,2194.14,1930.84,1100.58,830.26,PROMO-A,Card,false
S008098,2025-03-12,C00598,P0286,Partner,East,14,128.05,0.15,1792.70,1523.80,906.66,617.14,PROMO-B,ACH,false
S008099,2025-03-13,C00599,P0293,Direct,Central,15,550.00,0.18,8250.00,6765.00,4194.30,2570.70,PROMO-C,Wire,false
S008100,2025-03-14,C00600,P0300,InsideSales,South,1,56.33,0.00,56.33,56.33,36.33,20.00,,Invoice,false
S008101,2025-03-15,C00601,P0307,Online,West,2,214.32,0.03,428.64,415.78,278.57,137.21,PROMO-A,Card,false
S008102,2025-03-16,C00602,P0314,Partner,East,3,112.69,0.06,338.07,317.79,220.86,96.92,PROMO-B,ACH,false
S008103,2025-03-17,C00603,P0321,Direct,Central,4,242.50,0.09,970.00,882.70,635.54,247.16,PROMO-C,Wire,false
S008104,2025-03-18,C00604,P0328,InsideSales,South,5,25.12,0.12,125.59,110.52,82.34,28.18,PROMO-D,Invoice,false
S008105,2025-03-19,C00605,P0335,Online,West,6,282.00,0.15,1692.00,1438.20,819.77,618.43,,Card,false
S008106,2025-03-20,C00606,P0342,Partner,East,7,107.59,0.18,753.13,617.57,367.45,250.11,PROMO-B,ACH,false
S008107,2025-03-21,C00607,P0349,Direct,Central,8,423.00,0.00,3384.00,3384.00,2098.08,1285.92,PROMO-C,Wire,false
S008108,2025-03-22,C00608,P0356,InsideSales,South,9,43.45,0.03,391.07,379.34,244.67,134.67,PROMO-D,Invoice,false
S008109,2025-03-23,C00609,P0363,Online,West,10,325.92,0.06,3259.20,3063.65,2052.64,1011.00,PROMO-A,Card,false
S008110,2025-03-24,C00610,P0370,Partner,East,11,92.59,0.09,1018.49,926.83,644.14,282.68,,ACH,false
S008111,2025-03-25,C00611,P0377,Direct,Central,12,650.00,0.12,7800.00,6864.00,4942.08,1921.92,PROMO-C,Wire,false
S008112,2025-03-26,C00612,P0384,InsideSales,South,13,15.73,0.15,204.52,173.84,129.51,44.33,PROMO-D,Invoice,false
S008113,2025-03-27,C00613,P0391,Online,West,14,366.60,0.18,5132.40,4208.57,2398.88,1809.68,PROMO-A,Card,false
S008114,2025-03-28,C00614,P0398,Partner,East,15,78.31,0.00,1174.65,1174.65,698.92,475.73,PROMO-B,ACH,false
S008115,2025-03-01,C00615,P0005,Direct,Central,1,339.50,0.03,339.50,329.31,204.18,125.14,,Wire,false
S008116,2025-03-02,C00616,P0012,InsideSales,South,2,34.97,0.06,69.94,65.74,42.40,23.34,PROMO-D,Invoice,false
S008117,2025-03-03,C00617,P0019,Online,West,3,444.00,0.09,1332.00,1212.12,812.12,400.00,PROMO-A,Card,false
S008118,2025-03-04,C00618,P0026,Partner,East,4,192.85,0.12,771.40,678.83,471.79,207.04,PROMO-B,ACH,true
S008119,2025-03-05,C00619,P0033,Direct,Central,5,517.00,0.15,2585.00,2197.25,1582.02,615.23,PROMO-C,Wire,false
S008120,2025-03-06,C00620,P0040,InsideSales,South,6,53.00,0.18,318.01,260.77,194.28,66.50,,Invoice,false
S008121,2025-04-07,C00621,P0047,Online,West,7,483.06,0.00,3381.42,3381.42,1927.41,1454.01,PROMO-A,Card,false
S008122,2025-04-08,C00622,P9999,Partner,East,8,196.01,0.03,1568.12,1521.08,905.04,616.04,PROMO-B,ACH,false
S008123,2025-04-09,C00623,P0061,Direct,Central,9,250.00,0.06,2250.00,2115.00,1311.30,803.70,PROMO-C,Wire,false
S008124,2025-04-10,C00624,P0068,InsideSales,South,10,25.88,0.09,258.82,235.53,151.92,83.61,PROMO-D,Invoice,false
S008125,2025-04-11,C00625,P0075,Online,West,11,518.88,0.12,5707.68,5022.76,3365.25,1657.51,,Card,false
S008126,2025-04-12,C00626,P0082,Partner,East,12,158.53,0.15,1902.36,1617.01,1123.82,493.19,PROMO-B,ACH,false
S008127,2025-04-13,C00627,P0089,Direct,Central,13,436.50,0.18,5674.50,4653.09,3350.22,1302.87,PROMO-C,Wire,false
S008128,2025-04-14,C00628,P0096,InsideSales,South,14,44.82,0.00,627.45,627.45,467.45,160.00,PROMO-D,Invoice,false
S008129,2025-04-15,C00629,P0103,Online,West,15,156.00,0.03,2340.00,2269.80,1293.79,976.01,PROMO-A,Card,false
S008130,2025-04-16,C00630,P0110,Partner,East,1,156.31,0.06,156.31,146.93,87.42,59.51,,ACH,false
S008131,2025-04-17,C00631,P0117,Direct,Central,2,611.00,0.09,1222.00,1112.02,689.45,422.57,PROMO-C,Wire,false
S008132,2025-04-18,C00632,P0124,InsideSales,South,3,14.80,0.12,44.41,39.08,25.21,13.87,PROMO-D,Invoice,false
S008133,2025-04-19,C00633,P0131,Online,West,4,203.70,0.15,814.80,692.58,464.03,228.55,PROMO-A,Card,false
S008134,2025-04-20,C00634,P0138,Partner,East,5,139.87,0.18,699.35,573.47,398.56,174.91,PROMO-B,ACH,false
S008135,2025-04-21,C00635,P0145,Direct,Central,6,350.00,0.00,2100.00,2100.00,1512.00,588.00,,Wire,false
S008136,2025-04-22,C00636,P0152,InsideSales,South,7,36.03,0.03,252.23,244.66,182.27,62.39,PROMO-D,Invoice,false
S008137,2025-04-23,C00637,P0159,Online,West,8,248.16,0.06,1985.28,1866.16,1063.71,802.45,PROMO-A,Card,false
S008138,2025-04-24,C00638,P0166,Partner,East,9,124.15,0.09,1117.35,1016.79,604.99,411.80,PROMO-B,ACH,false
S008139,2025-04-25,C00639,P0173,Direct,Central,10,533.50,0.12,5335.00,4694.80,2910.78,1784.02,PROMO-C,Wire,false
S008140,2025-04-26,C00640,P0180,InsideSales,South,11,54.67,0.15,601.34,511.14,329.69,181.46,,Invoice,false
S008141,2025-04-27,C00641,P0187,Online,West,12,318.00,0.18,3816.00,3129.12,2096.51,1032.61,PROMO-A,Card,false
S008142,2025-04-28,C00642,P0194,Partner,East,13,119.77,0.00,1557.01,1557.01,1082.12,474.89,PROMO-B,ACH,false
S008143,2025-04-01,C00643,P0201,Direct,Central,14,235.00,0.03,3290.00,3191.30,2297.74,893.56,PROMO-C,Wire,false
S008144,2025-04-02,C00644,P0208,InsideSales,South,15,24.35,0.06,365.29,343.37,255.81,87.56,PROMO-D,Invoice,false
S008145,2025-04-03,C00645,P0215,Online,West,1,360.84,0.09,360.84,328.36,187.17,141.20,,Card,false
S008146,2025-04-04,C00646,P0222,Partner,East,2,104.41,0.12,208.82,183.76,109.34,74.42,PROMO-B,ACH,false
S008147,2025-04-05,C00647,P0229,Direct,Central,3,450.00,0.15,1350.00,1147.50,711.45,436.05,PROMO-C,Wire,false
S008148,2025-04-06,C99999,P0236,InsideSales,South,4,46.18,0.18,184.73,151.48,97.70,53.77,PROMO-D,Invoice,false
S008149,2025-04-07,C00649,P0243,Online,West,5,400.44,0.00,2002.20,2002.20,1341.47,660.73,PROMO-A,Card,false
S008150,2025-04-08,C00650,P0250,Partner,East,6,89.77,0.03,538.62,522.46,363.11,159.35,,ACH,false
S008151,2025-05-09,C00651,P0257,Direct,Central,7,630.50,0.06,4413.50,4148.69,2987.06,1161.63,PROMO-C,Wire,false
S008152,2025-05-10,C00652,P0264,InsideSales,South,8,15.27,0.09,122.14,111.15,82.80,28.34,PROMO-D,Invoice,false
S008153,2025-05-11,C00653,P0271,Online,West,9,480.00,0.12,4320.00,3801.60,2166.91,1634.69,PROMO-A,Card,false
S008154,2025-05-12,C00654,P0278,Partner,East,10,83.23,0.15,832.30,707.45,420.94,286.52,PROMO-B,ACH,false
S008155,2025-05-13,C00655,P0285,Direct,Central,11,329.00,0.18,3619.00,2967.58,1839.90,1127.68,,Wire,false
S008156,2025-05-14,C00656,P0292,InsideSales,South,12,33.90,0.00,406.83,406.83,262.41,144.42,PROMO-D,Invoice,false
S008157,2025-05-15,C00657,P0299,Online,West,13,517.98,0.03,6733.74,6531.73,4376.26,2155.47,PROMO-A,Card,false
S008158,2025-05-16,C00658,P0306,Partner,East,14,68.95,0.06,965.30,907.38,630.63,276.75,PROMO-B,ACH,false
S008159,2025-05-17,C00659,P0313,Direct,Central,15,550.00,0.09,8250.00,7507.50,5405.40,2102.10,PROMO-C,Wire,true
S008160,2025-05-18,C00660,P0320,InsideSales,South,1,56.33,0.12,56.33,49.57,36.93,12.64,,Invoice,false
S008161,2025-05-19,C00661,P0327,Online,West,2,129.72,0.15,259.44,220.52,125.70,94.83,PROMO-A,Card,false
S008162,2025-05-20,C00662,P0334,Partner,East,3,55.39,0.18,166.17,136.26,81.07,55.19,PROMO-B,ACH,false
S008163,2025-05-21,C00663,P0341,Direct,Central,4,242.50,0.00,970.00,970.00,601.40,368.60,PROMO-C,Wire,false
